Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢭꢨꢶꢛ꣄ꢗꢶꢥꢶ,लबिञ्चिनि,லபி3ஞ்சினி,labinchini,labiJcini,labiñcini,ləbɪɲt͡ʃɪn̪ɪ,achievement,சாதனை  
ꢱꢪ꣄ꢱ꣄ꢫꣁ,समस्या॑,ஸமஸ்யொ,samsyo',samsyO,samsyŏ,s̪əms̪jo,problem,சிக்கல்  
ꢦ꣄ꢬꢱ꣄ꢥꣁ,प्रस्ना॑,ப்ரஸ்னொ,prasno',prasnO,prasnŏ,pɾəs̪n̪o,problem,சிக்கல்  
ꢦ꣄ꢬꢱ꣄ꢥꣁ,प्रस्ना॑,,prasno',prasnO,prasnŏ,pɾəs̪n̪o,problem,சிக்கல்  
ꢆꢥ꣄ꢥꢮꢿꢱ꣄,उन्नवेस्,உன்னவேஸ்,unnaves,unnaves,unnaves,un̪n̪əʋeːs̪,"economy, thrift",சிக்கனம்  
ꢱꣁꢜ꣄ꢜꢸ,सा॑ट्टु,ஸொட்டு,so't't'u,sOTTu,sŏṭṭu,s̪oʈʈu,"economy, thrift",சிக்கனம்  
ꢮꢶꢒꢵꢬ꣄,विकार,விகார்,vikaar,vikAr,vikār,ʋɪkɑːɾ,decay,சிதைவு  
ꢥꢱꢶꢥꢪ꣄,नसिनम,நஸினம்,nasinam,nasinam,nasinam,n̪əs̪ɪn̪əm,decay,சிதைவு  
ꢱꢶꢡꢶꢭ꣄,सितिल,ஸிதில்,sitil,sitil,sitil,s̪ɪt̪ɪl,decay,சிதைவு  
ꢱꢸꢨꢬ꣄ꢗꢶ,सुबर्चि,ஸுப3ர்சி,subarchi,subarci,subarci,s̪ubəɾt͡ʃɪ,recommendation,சிபாரிசு  
ꢱꢶꢪ꣄ꢲꢵꢱꢥꣁ,सिम्हासना॑,ஸிம்ஹாஸனொ,simhaasano',simhAsanO,simhāsanŏ,s̪ɪmɦɑːs̪ən̪o,throne,சிம்மாசனம்  
ꢱꢶꢪ꣄ꢲꢹ ꢃꢱꢥꣁ,सिम्हु आसना॑,ஸிம்ஹு ஆஸனொ,simhoo aasano',simhU AsanO,simhū āsanŏ,s̪ɪmɦuː ɑːs̪ən̪o,throne,சிம்மாசனம்  
ꢂꢭ꣄ꢦ ꢱꢖ꣄ꢓꢫꣁ,अल्प सङ्खया॑,அல்ப ஸங்க2யொ,alpa sankhayo',alpa saGkhayO,alpa saṅkhayŏ,əlpə s̪əŋkʰəjo,minority,சிறுபான்மை  
ꢥꢴꢥ꣄ꢥ ꢣꢵꢮꣁ,न्हन्न दावा॑,ந:ன்தா3வொ,nhanna daavo',nhanna dAvO,nhanna dāvŏ,n̪ɦən̪n̪ə d̪ɑːʋo,petty case,சிறுவழக்கு
ꢒꢵꢬꢵꢔ꣄ꢬꢆ,काराग्रहु,காராக்3ரஹு,kaaraagra_u,kArAgra_u,kārāgraü,kɑːɾɑːgɾə_u,"jail, prison",சிறை  
ꢙꢾꢫꢶꢭ꣄,ज॑यिल,ஜெயில்,je'yil,jEyil,jĕyil,d͡ʒejɪl,"jail, prison",சிறை  
ꢪꢸꢣ꣄ꢬꣁ,मुद्रा॑,முத்3ரொ,mudro',mudrO,mudrŏ,mud̪ɾo,symbol,சின்னம்  
ꢗꢶꢥ꣄ꢲꢸ,चिन्हु,சின்ஹு,chinhu,cinhu,cinhu,t͡ʃɪn̪ɦu,symbol,சின்னம்  
ꢮꢵꢒ꣄ꢒꢸꢗꢷꢜ꣄,वाक्कुचीट,வாக்கு சீட்,vaakkucheet',vAkkucIT,vākkucīṭ,ʋɑːkkut͡ʃiːʈ,ballot,வாக்குசீட்டு  
ꢱꢸꢒꢬ꣄ꢠꢶ,सूकर्णि,ஸுகர்ணி,sukarni,sukarNi,sukarṇi,s̪ukəɾɳɪ,reformation,சீர்திருத்தம்  
ꢱꢸꢤꢵꢬ꣄,सुधार,ஸுதா4ர்,sudhaar,sudhAr,sudhār,s̪ud̪ʰɑːɾ,reformation,சீர்திருத்தம்  
ꢱꢪꢬꢹꢦ ꢮꢱ꣄ꢡꢬ꣄,समरूप वस्तर,ஸமரூப வஸ்தர்,samaroopa vastar,samarUpa vastar,samarūpa vastar,s̪əməɾuːpə ʋəs̪t̪əɾ,uniform,சீருடை  
ꢱꢸꢭ꣄ꢒꢪ꣄,सुल्कम्,ஸுல்கம்,sulkam,sulkam,sulkam,s̪ulkəm,excise duty,சுங்கவரி  
ꢱꢸꢭ꣄ꢒꣁ,सुल्का॑,ஸுல்கொ,sulko',sulkO,sulkŏ,s̪ulko,excise duty,சுங்கவரி  
ꢱꢸꢡꢥ꣄ꢣꢬꢸ,सुतन्द्रु,ஸுதந்த்3ரு,sutandaru,sutandaru,sutandaru,s̪ut̪ən̪d̪əɾu,freedom,சுதந்திரம்  
ꢣꢸꢰ꣄ꢦ꣄ꢬꢫꣁꢒ꣄,दुष्प्रयोक,து3ஷ்ப்ரயோக்,dushprayo'k,duSprayOk,duṣprayŏk,d̪uʂpɾəjok,exploitation,சுரண்டல் 
ꢱꢖ꣄ꢒ꣄ꢯꢾꢦꢸ,सङ्क्क्षेपु,ஸங்க்க்ஷேபு,sankshe'pu,saGkzEpu,saṅkśĕpu,s̪əŋkʃepu,abridgement,சுருக்கம்  
ꢩꢷꢡꢸꢬ꣄ ꢣꢾꢮ꣄ꢱꢶꢥꢶ,भीतुर् द॑व्सिनि,பீ4துர் தெ3வ்ஸினி,bheetur de'vsini,bhItur dEvsini,bhītur dĕvsini,bʰiːt̪uɾ d̪eʋs̪ɪn̪ɪ,wall-poster,சுவரொட்டி  
ꢗꢸꢜ꣄ꢜꢸꢬ꣄ ꢒꢳꢞ꣄ꢠꢶ,चुट्टुर् कळड्णि,சுட்டுர் களட்3ணி,chut't'ur kal'ad'ni,cuTTur kaLaDNi,cuṭṭur kal̤aḍṇi,t͡ʃuʈʈuɾ kəɭəɖɳɪ,circular,சுற்றிக்கை  
ꢦꢬꢶꢦꢡ꣄ꢡꢬ꣄,परिपत्तर,பரிபத்தர்,paripattar,paripattar,paripattar,pəɾɪpət̪t̪əɾ,circular,சுற்றிக்கை  
ꢪꢬꢵꢪꢡ꣄ꢡꢸ,मरमत्तु,மராமத்து,maraamattu,marAmattu,marāmattu,məɾɑːmət̪t̪u,repair,செப்பனிடுதல்  
ꢱꢸꢤꢬꢠꣁ,सुधरणा॑,ஸுத4ரணொ,sudharano',sudharaNO,sudharaṇŏ,s̪ud̪ʰəɾəɳo,repair,செப்பனிடுதல்  
ꢗꢪ꣄ꢱ꣄ꢒꢬꢠꣁ,चम्स्करणा॑,சம்ஸ்கரணொ,chamskarano',camskaraNO,camskaraṇŏ,t͡ʃəms̪kəɾəɳo,repair,செப்பனிடுதல்  
ꢱꢹꢗꢥ ꢮꢶꢩꢵꢔ꣄,सूचन विभाग,ஸூசன விபா4க்3,soochana vibhaag,sUcana vibhAg,sūcana vibhāg,s̪uːt͡ʃən̪ə ʋɪbʰɑːg,information department,செய்தித்துறை  
ꢱꢪꢵꢗ꣄ꢗꢵꢬꢸ ꢮꢶꢩꢵꢔ꣄,समाच्चारु विभाग,ஸமாச்சாரு விபா4க்3,samaachchaaru vibhaag,samAccAru vibhAg,samāccāru vibhāg,s̪əmɑːt͡ʃt͡ʃɑːɾu ʋɪbʰɑːg,information department,செய்தித்துறை  
ꢱꢗꢶꢮꢵꢭꢫꣁ,सचिवालया॑,ஸசிவாலயொ,sachivaalayo',sacivAlayO,sacivālayŏ,s̪ət͡ʃɪʋɑːləjo,secretariate,செயலகம்  
ꢒꢵꢬ꣄ꢫꢣꢬ꣄ꢱꢶ,कार्यदर्सि,கார்யத3ர்ஸி,kaaryadarsi,kAryadarsi,kāryadarsi,kɑːɾjəd̪əɾs̪ɪ,secretary,செயலர்  
ꢒꢵꢬ꣄ꢫꢣꢬ꣄ꢱꢶ,कार्यदर्सि,கார்யத3ர்ஸி,kaaryadarsi,kAryadarsi,kāryadarsi,kɑːɾjəd̪əɾs̪ɪ,secretary,செயலாளர்  
ꢨ꣄ꢬꢩꢵꢮ꣄,प्रभाव्,ப்ரபா4வ்,brabhaav,brabhAv,brabhāv,bɾəbʰɑːʋ,influence,செல்வாக்கு  
ꢮꢿꢱꢸꢥ꣄,वेसुन्,வேஸுன்,vesun,vesun,vesun,ʋeːs̪un̪, items of expenditure,செலவினம்  
ꢮꢿꢱ,वेस,வேஸ்,vesa,vesa,vesa,ʋeːs̪ə,expenditure,செலவு  
ꢣꢾꢜ꣄ꢜꢸ,देट्टु,தெ3ட்டு,de't't'u,dETTu,dĕṭṭu,d̪eʈʈu,intensity,செறிவு  
ꢒ꣄ꢯꢡꢶ,क्षति,க்ஷதி,kshati,kzati,kśati,kʃət̪ɪ,damage,சேதம்  
ꢱꢿꢡꢵꢬꢪ꣄,सेतारम्,சேதாரம்,setaaram,setAram,setāram,s̪eːt̪ɑːɾəm,spoilage,சேதாரம்
ꢆꢬꢵꢮ,उराव,உராவ்,uraava,urAva,urāva,uɾɑːʋə,savings,சேமிப்பு  
ꢱꢿꢥꢵꢤꢶꢦꢡꢶ,सेनाधिपति,ஸேனாதி4பதி,senaadhipati,senAdhipati,senādhipati,s̪eːn̪ɑːd̪ʰɪpət̪ɪ,army chief,சேனாதிபதி  
ꢱꢫ꣄ꢒꢥꣁ,सय्कना॑,ஸய்கனொ,saykano',saykanO,saykanŏ,s̪əjkən̪o,signal,சைகை  
ꢱꢪꢶꢙ꣄ꢛꢸ,समिज्ना॑,ஸமிஜ்ஞொ,samijnyu,samijJu,samijñu,s̪əmɪd͡ʒɲu,signal,சைகை  
ꢱꣁꢡ꣄ꢡꢸ,सा॑त्तु,ஸொத்து,so'ttu,sOttu,sŏttu,s̪ot̪t̪u,assets,சொத்து  
ꢮꢶꢮꢵꢡ꣄,विवात,விவாத்,vivaat,vivAt,vivāt,ʋɪʋɑːt̪,dispute,தகராறு  
ꢡꢾꢔꢸꢬꢵꢭ꣄,त॑गुराल,தெகு3ரால்,te'guraal,tEgurAl,tĕgurāl,t̪eguɾɑːl,dispute,தகராறு  
ꢫꣂꢔ꣄ꢫꢡꣁ,योग्यता॑,யோக்3யதொ,yogyato',yogyatO,yogyatŏ,joːgjət̪o,"qualification, eligibility",தகுதி  
ꢭꢵꢔꢶꢡꣁ,लागिता॑,லாகி3தொ,laagito',lAgitO,lāgitŏ,lɑːgɪt̪o,"qualification, eligibility",தகுதி  
ꢜꢖ꣄ꢒꢠꢒꢬ꣄ꢡꣁ,टङकणकर्ता॑,டங்கணகர்தொ,t'ankanakarto',TaGkaNakartO,ṭaṅkaṇakartŏ,ʈəŋkəɳəkəɾt̪o,typist,தட்டெழுத்தர்  
ꢪꢵꢬ꣄ꢔꢸ,मार्गु,மார்கு3,maargu,mArgu,mārgu,mɑːɾgu,route,தடம்  
ꢃꢞ꣄ꢞꢪꢸꢥ꣄,अड्डामुन,அட்3ட3முன்,aad'd'amun,ADDamun,āḍḍamun,ɑːɖɖəmun̪,obstacles,தடைகள்  
ꢂꢞ꣄ꢞꢶꢥ꣄,अड्डिन,அட்3டி3ன்,ad'd'in,aDDin,aḍḍin,əɖɖɪn̪,obstacles,தடைகள்  
ꢨꢵꢤꢵꢥ꣄,बाधान,பா3தா4ன்,baadhaan,bAdhAn,bādhān,bɑːd̪ʰɑːn̪,obstacles,தடைகள்  
ꢣꢠ꣄ꢞꢠꣁ,दण्डणा॑,த3ண்ட3ணொ,dand'ano',daNDaNO,daṇḍaṇŏ,d̪əɳɖəɳo,"fine, penalty",தண்டம்  
ꢣꢠ꣄ꢞꢠꣁ,दण्डणा॑,த3ண்ட3ணொ,dand'ano',daNDaNO,daṇḍaṇŏ,d̪əɳɖəɳo,punishment,தண்டனை  
ꢱꢾꢬ꣄ꢒꢬꢥꢶ,स॑र्करनि,ஸெர்கர:னி,se'rkarani,sErkarani,sĕrkarani,s̪eɾkəɾən̪ɪ,audit,தணிக்கை  
ꢭꢾꢓ꣄ꢒꣁ,ल॑ख्का॑,லெக்2கொ,le'khko',lEkhkO,lĕkhkŏ,lekʰko,audit,தணிக்கை  
ꢭꢴꢾꢒ꣄ꢒꢵ ꢥꢶꢬꢷꢒ꣄ꢰꢠꣁ,ल्ह॑क्का निरीक्षणा॑,லெ:க்கா நிரீக்ஷனொ,lhe'kkaa nireekshano',lhEkkA nirIkSaNO,lhĕkkā nirīkṣaṇŏ,lɦekkɑː n̪ɪɾiːkʂəɳo,audit,தணிக்கை  
ꢭꢴꢾꢒ꣄ꢒꢵ ꢱꣂꢤꢥꣁ,ल्ह॑क्का सोधना॑,லெ:க்கா ஸோத4னொ,lhe'kkaa sodhano',lhEkkA sodhanO,lhĕkkā sodhanŏ,lɦekkɑː s̪oːd̪ʰən̪o,audit,தணிக்கை  
ꢭꢴꢾꢒ꣄ꢒꢵ ꢱꣂꢤꢥꣁ,ल्ह॑क्का सोधना॑,,lhe'kkaa sodhano',lhEkkA sodhanO,lhĕkkā sodhanŏ,lɦekkɑː s̪oːd̪ʰən̪o,audit,தணிக்கை  
ꢣꢹꢬ꣄ ꢭꢶꢓꢶꢥꢶ,दूर्लिखिनि,து3ர்லிகி2னி,door likhini,dUr likhini,dūr likhini,d̪uːɾ lɪkʰɪn̪ɪ,,
ꢡꢾꢬꢒꢸ ꢲꢥ꣄ꢥꢮ꣄,तेरकु हन्नव,தெரகு ஹன்னவ்,te'raku hannav,tEraku hannav,tĕraku hannav,t̪eɾəku ɦən̪n̪əʋ,brokerage,தரகு  
ꢦꢒꢰꢮꢵꢥꢸꢥ꣄,पक्षवानुन,பக்ஷவானுன்,pakashavaanun,pakaSavAnun,pakaṣavānun,pəkəʂəʋɑːn̪un̪,parties,தரப்பினர்  
ꢱ꣄ꢬꢿꢠꢶ,स्रेणि,ஸ்ரேணி,sreni,sreNi,sreṇi,s̪ɾeːɳɪ,"grade, standard",தரம்  
ꢆꢥ꣄ꢥꢡꢶ,उन्नति,உந்நதி,unnati,unnati,unnati,un̪n̪ət̪ɪ,"grade, standard",தரம்  
ꢮꢶꢬ꣄ꢡꢵ ꢩꢸꢛꢶ,व्र्ताभुञि,விர்தாபு4ஞி,virtaa bhunyi,virtA bhuJi,virtā bhuñi,ʋɪɾt̪ɑː bʰuɲɪ,wasteland,தரிசு நிலம்   
ꢥꢶꢱ꣄ꢡ ꢩꢸꢄ~,निस्त भुइ~,நிஸ்த பு4இ~,nista bhui~,nista bhui~,nista bhui~,n̪ɪs̪t̪ə bʰuɪ~,wasteland,தரிசு நிலம்   
ꢣꢳꢦꢳꣁ,दळपळा॑,த3ளபளொ,dal'apal'o',daLapaLO,dal̤apal̤ŏ,d̪əɭəpəɭo,land army,தரைப்படை  
ꢣꢳ ꢱꢾꢥꣁ,दळ सेना॑,த3ள ஸேனொ,dal'a se'no',daLa sEnO,dal̤a sĕnŏ,d̪əɭə s̪en̪o,land army,தரைப்படை  
ꢦꢣ ꢱꢿꢥꣁ,पद सेना॑,பத3ஸேனொ,pada seno',pada senO,pada senŏ,pəd̪ə s̪eːn̪o,land army,தரைப்படை  
ꢬꢵꢙꢤꢵꢥꢶ,राजधानि,ராஜதா4னி,raajadhaani,rAjadhAni,rājadhāni,ɾɑːd͡ʒəd̪ʰɑːn̪ɪ,capital city,தலைநகரம்  
ꢂꢔ꣄ꢬꢵꢱꢥꢸꢦꢥ꣄,अग्रासनुपन,அக்3ராஸனுபன்,agraasanupan,agrAsanupan,agrāsanupan,əgɾɑːs̪ən̪upən̪,leadership,தலைமை  
ꢂꢔ꣄ꢬꢵꢱꢥꣁ,अग्रासना॑,அக்3ராஸனொ,agraasano',agrAsanO,agrāsanŏ,əgɾɑːs̪ən̪o,leadership,தலைமை  
ꢂꢔ꣄ꢬꢵꢱꢥꢵꢤꢶꢦꢡꢶ,अग्रासनाधिपति,அக்3ராஸனாதி4பதி,agraasanaadhipati,agrAsanAdhipati,agrāsanādhipati,əgɾɑːs̪ən̪ɑːd̪ʰɪpət̪ɪ,"leader, president",தலைவர்  
ꢬꢶꢨꢾꢜ꣄,रिबेट,ரிபே3ட்,ribe't',ribET,ribĕṭ,ɾɪbeʈ,"discount, rebate",தள்ளுபடி  
ꢣꣁꢦ꣄ꢨꢶꢣꢾꢥꢶ,दा॑प्बिद॑नि,தொ3ப்பி3தெ3னி,do'pbide'ni,dOpbidEni,dŏpbidĕni,d̪opbɪd̪en̪ɪ,"discount, rebate",தள்ளுபடி  
ꢆꢥ꣄ꢥ ꢒꢾꢬ꣄ꢥꢶ,उन्न क॑र्नि,உன்ன கெர்னி,unna ke'rni,unna kErni,unna kĕrni,un̪n̪ə keɾn̪ɪ,"discount, rebate",தள்ளுபடி  
ꢆꢦꢒꢬꢠꣁ,उपकरणा॑,உபகரணொ,upakarano',upakaraNO,upakaraṇŏ,upəkəɾəɳo,equipment,தளவாடம்  
ꢱ꣄ꢮꢫ ꢂꢟꢶꢒꢵꢬ꣄,स्वय अधिकार,ஸ்வய அதி4கார்,svaya ad'hikaar,svaya aDhikAr,svaya aḍhikār,s̪ʋəjə əɖʰɪkɑːɾ,autonomy,தன்னாட்சி  
ꢱ꣄ꢮꢗꢭ꣄ꢥꢶ,स्वचल्नि,ஸ்வசல்னி,svachalni,svacalni,svacalni,s̪ʋət͡ʃəln̪ɪ,automation,தன்னியக்கம்  
ꢏꢠ꣄ꢜꢶꢫꢵꢳ꣄,आ॑ण्टियाळ,ஒண்டியாள்,o'nt'iyaal',ONTiyAL,ŏṇṭiyāl̤,oɳʈɪjɑːɭ,individual,தனிநபர்  
ꢏꢠ꣄ꢜꢮ꣄ꢫꢒ꣄ꢡꢶ,आ॑ण्टव्यक्ति,ஒண்டவ்யக்தி,o'nt'avyakti,ONTavyakti,ŏṇṭavyakti,oɳʈəʋjəkt̪ɪ,individual,தனிநபர்  
ꢪꢵꢬ꣄,मार,மார்,maar,mAr,mār,mɑːɾ,attack,தாக்குதல்  
ꢪꢵꢫ꣄ ꢩꢵꢰꣁ,माय भाषा॑,மாய் பா4ஷொ,maay bhaasho',mAy bhASO,māy bhāṣŏ,mɑːj bʰɑːʂo,mother tongue,தாய்மொழி  
ꢪꢵꢡ꣄ꢬꢸ ꢩꢵꢰꣁ,मात्रु भाषा॑,மாத்ரு பா4ஷொ,maatru bhaasho',mAtru bhASO,mātru bhāṣŏ,mɑːt̪ɾu bʰɑːʂo,mother tongue,தாய்மொழி  
ꢫꣂꢙꢥꢵ ꢃꢫꣂꢔ꣄,योजना आयोग,யோஜனா ஆயோக்3,yojanaa aayog,yojanA Ayog,yojanā āyog,joːd͡ʒən̪ɑː ɑːjoːg,planning commission,திட்டக்குழு  
ꢫꣂꢙꢥꣁ,योजना॑,யோஜனொ,yojano',yojanO,yojanŏ,joːd͡ʒən̪o,plan,திட்டம்  
ꢡꢶꢠ꣄ꢗꢶꢥꢶ,तिण्चिनि,திண்சினி,tinchini,tiNcini,tiṇcini,t̪ɪɳt͡ʃɪn̪ɪ,imposition,திணிப்பு  
ꢂꢤꢶꢬꣂꢦꢠꣁ,अधिरोपणा॑,அதி4ரோபணொ,adhiropano',adhiropaNO,adhiropaṇŏ,əd̪ʰɪɾoːpəɳo,imposition,திணிப்பு  
ꢡꢶꢬꢶꢡꢪ꣄,तिरितम्,திரிதம்,tiritam,tiritam,tiritam,t̪ɪɾɪt̪əm,,
ꢣꢶꢮꢵꢭ꣄,दिवाल,தி3வால்,divaal,divAl,divāl,d̪ɪʋɑːl,insolvent,திவால்  
ꢤꢶꢮꢵꢥ꣄,धिवान्,தி4வான்,dhivaan,dhivAn,dhivān,d̪ʰɪʋɑːn̪,diwan,திவான்  
ꢆꢔ꣄ꢬꢮꢵꢡꢶ,उग्रवाति,உக்3ரவாதி,ugravaati,ugravAti,ugravāti,ugɾəʋɑːt̪ɪ,extremist,தீவிரவாதி  
ꢡꢶꢬ꣄ꢪꢵꢥ꣄,तिर्मान्,திர்மான்,tirmaan,tirmAn,tirmān,t̪ɪɾmɑːn̪,resolution,தீர்மானம்  
ꢥꢶꢬ꣄ꢠꢫꣁ,निर्णया॑,நிர்ணயொ,nirnayo',nirNayO,nirṇayŏ,n̪ɪɾɳəjo,resolution,தீர்மானம்  
ꢡꢷꢬ꣄ꢮꣁ,तीर्वा॑,தீர்வொ,teervo',tIrvO,tīrvŏ,t̪iːɾʋo,duty,தீர்வை  
ꢆꢦꢬꢵꢰ꣄ꢜ꣄ꢬꢦꢡꢶ,उपराष्ट्रपति,உபராஷ்ட்ரபதி,uparaasht'rapati,uparASTrapati,uparāṣṭrapati,upəɾɑːʂʈɾəpət̪ɪ,vice-president (of a country),துணைராஷ்ட்ரபதி   
ꢆꢦꢮꢶꢢꢶ,उपविधि,உபவிதி4,upavithi,upavithi,upavithi,upəʋɪt̪ʰɪ,by-law,துணைவிதி  
ꢥꢶꢬ꣄ꢪꢭꢶꢒꢬꢠꣁ,निर्मलिकरणा॑,நிர்மலிகரணொ,nirmalikarano',nirmalikaraNO,nirmalikaraṇŏ,n̪ɪɾməlɪkəɾəɳo,sanitation,துப்புரவு  
ꢱꢸꢣ꣄ꢤꢶ ꢦꢵꢭꢥꣁ,सुद्धिपालना॑,ஸுத்3தி4 பாலனொ,suddhi paalano',suddhi pAlanO,suddhi pālanŏ,s̪ud̪d̪ʰɪ pɑːlən̪o,sanitation,துப்புரவு  
ꢡꢵꢬꢸ ꢬꢾꢪ꣄,तारु रेम,தாரு ரேம்,taaru re'm,tAru rEm,tāru rĕm,t̪ɑːɾu ɾem,harbour,துறைமுகம்  
ꢥꢵꢮꢸꢬꢾꢪ꣄,नावु रेम,நாவுரேம்,naavure'm,nAvurEm,nāvurĕm,n̪ɑːʋuɾem,harbour,துறைமுகம்  
ꢥꢮ꣄ꢒꢵ ꢬꢿꢪ꣄,नव्का रेम,நவ்கா ரேம்,navkaa rem,navkA rem,navkā rem,n̪əʋkɑː ɾeːm,harbour,துறைமுகம்  
ꢣꢸꢡꢥꢶꢮꢵꢱ꣄,दुत निवास,தூ3த நிவாஸ்,dutanivaas,dutanivAs,dutanivās,d̪ut̪ən̪ɪʋɑːs̪,embassy,தூதரகம்
ꢣꢹꢡꣁ,दूता॑,தூ3தொ,dooto',dUtO,dūtŏ,d̪uːt̪o,messenger,தூதுவன்  
ꢦꢬꢶꢱꢸꢣ꣄ꢤꢶ,परिसुद्धि,பரிஸுத்3தி4,parisuddhi,parisuddhi,parisuddhi,pəɾɪs̪ud̪d̪ʰɪ,cleanliness,தூய்மை  
ꢥꢶꢳ꣄꣄ꢗꢶꢥꢶ,निळ्चिनि,நிள்சினி,nil'chini,niLcini,nil̤cini,n̪ɪɭt͡ʃɪn̪ɪ,stagnation,தேக்கம்  
ꢣꢾꢱꢩꢒ꣄ꢡꣁ,देसभक्ता॑,தே3ஸப4க்தொ,de'sabhakto',dEsabhaktO,dĕsabhaktŏ,d̪es̪əbʰəkt̪o,patriot,தேசபக்தர்  
ꢣꢿꢱꢩꢒ꣄ꢡꢶ,देसभक्ति,தே3ஸப4க்தி,desabhakti,desabhakti,desabhakti,d̪eːs̪əbʰəkt̪ɪ,patriotism,தேசபக்தி  
ꢬꢵꢰ꣄ꢜ꣄ꢬꢸ,राष्टरु,ராஷ்ட்ரு,raasht'ru,rASTru,rāṣṭru,ɾɑːʂʈɾu,nation,தேசம்  
ꢣꢾꢱꢸ,देसु,தே3ஸு,de'su,dEsu,dĕsu,d̪es̪u,nation,தேசம்  
ꢬꢵꢰ꣄ꢜ꣄ꢬꢚꢠ꣄ꢞꢵꢮ꣄,राष्ट्रझण्डाव,ராஷ்ட்ரஜ2ண்டா3வ்,raasht'rajhand'aav,rASTrajhaNDAv,rāṣṭrajhaṇḍāv,ɾɑːʂʈɾəd͡ʒʰəɳɖɑːʋ,National Flag,தேசியக்கொடி  
ꢬꢵꢰ꣄ꢜ꣄ꢬꢔꢵꢥꢪ꣄,राष्ट्रगानम,ராஷ்ட்ரகா3னம்,raasht'ragaanam,rASTragAnam,rāṣṭragānam,ɾɑːʂʈɾəgɑːn̪əm,National Anthem,தேசியகீதம்  
ꢣꢾꢱꢸꢔꢷꢡ꣄,देसुगीत,தே3ஸுகீ3த்,de'sugeet,dEsugIt,dĕsugīt,d̪es̪ugiːt̪,National Anthem,தேசியகீதம்  
ꢬꢵꢰ꣄ꢜ꣄ꢬꢩꢵꢰꣁ,राष्ट्रभाषा॑,ராஷ்ட்ரபா4ஷொ,raasht'rabhaasho',rASTrabhASO,rāṣṭrabhāṣŏ,ɾɑːʂʈɾəbʰɑːʂo,National Language,தேசியமொழி  
ꢗꢸꢥꢵꢮ꣄,चुनाव,சுனாவ்,chunaav,cunAv,cunāv,t͡ʃun̪ɑːʋ,election,தேர்தல்  
ꢥꢶꢬ꣄ꢮꢵꢗꢥ꣄,निर्वाचन,நிர்வாசன்,nirvaachan,nirvAcan,nirvācan,n̪ɪɾʋɑːt͡ʃən̪,election,தேர்தல்  
ꢦꢙꢾꢥ꣄ꢡꣁ,पज॑न्ता॑,பஜெந்தொ,paje'nto',pajEntO,pajĕntŏ,pəd͡ʒen̪t̪o,need,தேவை  
ꢥꢶꢬ꣄ꢮꢵꢗꢥꢸ ꢩꢵꢔ꣄,निर्वाचनु भाग,நிர்வாசனு பா4க்3,nirvaachanu bhaag,nirvAcanu bhAg,nirvācanu bhāg,n̪ɪɾʋɑːt͡ʃən̪u bʰɑːg,constituency,தொகுதி  
ꢱꢖ꣄ꢒꢭꢥꢒꣁ,सङ्कलनका॑,ஸங்கலனகொ,sankalanako',saGkalanakO,saṅkalanakŏ,s̪əŋkələn̪əko,compiler,தொகுப்பாளர்  
ꢮ꣄ꢫꢵꢱꢶꢒꢬ꣄ꢡꣁ,व्यासिकर्ता॑,வ்யாஸிகர்தொ,vyaasikarto',vyAsikartO,vyāsikartŏ,ʋjɑːs̪ɪkəɾt̪o,compiler,தொகுப்பாளர்  
ꢱꢖ꣄ꢒꢭꢥꣁ,सङ्कलना॑,ஸங்கலனொ,sankalano',saGkalanO,saṅkalanŏ,s̪əŋkələn̪o,compilation,தொகுப்பு  
ꢮ꣄ꢫꢵꢱ꣄,व्यास,வ்யாஸ்,vyaas,vyAs,vyās,ʋjɑːs̪,compilation,தொகுப்பு  
ꢬꣁꢒ꣄ꢒꢪ꣄,रोक्कम,ரொக்கம்,ro'kkam,rOkkam,rŏkkam,ɾokkəm,amount,தொகை  
ꢤꢥꢬꢵꢯꢶ,धनराशि,த4னராஶி,dhanaraashi,dhanarAzi,dhanarāśi,d̪ʰən̪əɾɑːʃɪ,amount,தொகை  
ꢱꢾꢮ꣄ꢒꢥ꣄,सेव्कन,ஸெவ்கன்,se'vkan,sEvkan,sĕvkan,s̪eʋkən̪,volunteer,தொண்டர்  
ꢣꢹꢬ ꣄ꢭꢶꢓ꣄ꢥꢶ,दूर्लिख्नि,தூ3ர்லிக்2னி,doora likhni,dUra likhni,dūra likhni,d̪uːɾə lɪkʰn̪ɪ,telegram,தொலைவரி  
ꢒꢵꢬ꣄ꢫꣁ,कार्या॑,கார்யொ,kaaryo',kAryO,kāryŏ,kɑːɾjo,labour,தொழில்  
ꢒꢵꢪ꣄,काम,காம்,kaam,kAm,kām,kɑːm,labour,தொழில்  
ꢒꢵꢬ꣄ꢫꢮꢵꢥ꣄,कार्यवान,கார்யவான்,kaaryavaan,kAryavAn,kāryavān,kɑːɾjəʋɑːn̪,labourer,தொழிலாளி  
ꢒꢵꢪ꣄ꢒꢾꢬ꣄ꢡꣁ,काम्क॑र्ता॑,காம் கெர்தொ,kaamke'rto',kAmkErtO,kāmkĕrtŏ,kɑːmkeɾt̪o,labourer,தொழிலாளி  
